"opportunity_id","sales_agent","product","account","deal_stage","engage_date","close_date","close_value","engage_status","close_status","quarter","sector","year_established","revenue","employees","office_location","subsidiary_of","series","sales_price","manager","regional_office"
"O8E9L7VK","Zane Levy","GTX Basic","Cheers","Lost","2017-08-19","2017-11-25","0","Engaged","Closed","Q4","entertainment",1993,"4269.9",6472,"United States","Massive Dynamic","GTX","550","Summer Sewald","West"
"5J9ELX2Y","Zane Levy","GTX Plus Pro","Goodsilron","Won","2017-10-16","2017-10-23","4942","Engaged","Closed","Q4","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","5482","Summer Sewald","West"
"UGXAZ29V","Zane Levy","MG Special","Groovestreet","Won","2017-08-17","2017-08-31","46","Engaged","Closed","Q3","retail",2003,"223.8",299,"United States",NULL,"MG","55","Summer Sewald","West"
"5A4Q7X1W","Zane Levy","GTX Basic","Hottechi","Won","2017-08-17","2017-09-03","655","Engaged","Closed","Q3","technology",1997,"8170.38",16499,"Korea",NULL,"GTX","550","Summer Sewald","West"
"9LY4MLGO","Zane Levy","GTX Basic","Singletechno","Lost","2017-08-16","2017-11-13","0","Engaged","Closed","Q4","retail",1996,"2214.94",5374,"United States",NULL,"GTX","550","Summer Sewald","West"
"UV45XZWJ","Zane Levy","MG Special","Blackzim","Lost","2017-08-14","2017-08-18","0","Engaged","Closed","Q3","retail",2009,"497.11",1588,"United States",NULL,"MG","55","Summer Sewald","West"
"GVZMMURY","Zane Levy","GTX Pro","Hatfan","Lost","2017-08-11","2017-11-29","0","Engaged","Closed","Q4","services",1982,"792.46",1299,"United States",NULL,"GTX","4821","Summer Sewald","West"
"5UFQONQU","Zane Levy","GTX Pro","Condax","Won","2017-08-07","2017-11-27","4480","Engaged","Closed","Q4","medical",2017,"4.54",9,"United States",NULL,"GTX","4821","Summer Sewald","West"
"SGYL0QMJ","Zane Levy","GTX Pro","Plexzap","Lost","2017-08-05","2017-11-07","0","Engaged","Closed","Q4","retail",2001,"2437.85",4874,"United States",NULL,"GTX","4821","Summer Sewald","West"
"FOQK8G8Y","Zane Levy","GTX Basic","Sonron","Won","2017-08-01","2017-08-06","606","Engaged","Closed","Q3","telecommunications",1999,"1699.85",5108,"United States",NULL,"GTX","550","Summer Sewald","West"
"UG4BHJRQ","Zane Levy","GTX Pro","Singletechno","Won","2017-10-03","2017-10-11","4105","Engaged","Closed","Q4","retail",1996,"2214.94",5374,"United States",NULL,"GTX","4821","Summer Sewald","West"
"5BT0Y4MB","Zane Levy","GTX Basic","Green-Plus","Lost","2017-07-28","2017-07-30","0","Engaged","Closed","Q3","services",2003,"692.19",1922,"United States",NULL,"GTX","550","Summer Sewald","West"
"S3E48VE0","Zane Levy","GTX Pro","Plexzap","Won","2017-07-26","2017-09-26","6000","Engaged","Closed","Q3","retail",2001,"2437.85",4874,"United States",NULL,"GTX","4821","Summer Sewald","West"
"AWFSNZ2U","Zane Levy","GTX Plus Basic","Singletechno","Won","2017-07-26","2017-12-01","1091","Engaged","Closed","Q4","retail",1996,"2214.94",5374,"United States",NULL,"GTX","1096","Summer Sewald","West"
"4SJGBWQL","Zane Levy","GTX Plus Basic","Hottechi","Lost","2017-07-26","2017-07-27","0","Engaged","Closed","Q3","technology",1997,"8170.38",16499,"Korea",NULL,"GTX","1096","Summer Sewald","West"
"L9CJZZ59","Zane Levy","GTX Plus Pro","J-Texon","Lost","2017-07-23","2017-09-29","0","Engaged","Closed","Q3","retail",1989,"1388.67",3583,"United States",NULL,"GTX","5482","Summer Sewald","West"
"QELHQ898","Zane Levy","GTX Plus Basic","Statholdings","Engaging","2017-07-22",NULL,NULL,"Engaged","Open",NULL,"employment",1997,"291.27",586,"United States",NULL,"GTX","1096","Summer Sewald","West"
"GR6C7GQ9","Zane Levy","GTX Pro","Goodsilron","Won","2017-07-18","2017-09-16","4797","Engaged","Closed","Q3","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","4821","Summer Sewald","West"
"HT8UEA0H","Zane Levy","GTX Pro","Scotfind","Lost","2017-07-18","2017-07-25","0","Engaged","Closed","Q3","software",1996,"6354.87",16780,"United States","Bubba Gump","GTX","4821","Summer Sewald","West"
"HCR2GJ3O","Zane Levy","GTX Pro","Xx-Holding","Lost","2017-07-17","2017-07-27","0","Engaged","Closed","Q3","finance",1993,"7537.24",20293,"United States",NULL,"GTX","4821","Summer Sewald","West"
"G8XGVIG2","Zane Levy","GTX Plus Basic","Lexiqvolax","Lost","2017-07-17","2017-07-26","0","Engaged","Closed","Q3","medical",2004,"1618.89",3889,"United States",NULL,"GTX","1096","Summer Sewald","West"
"FR4GTSEQ","Zane Levy","GTX Basic","Xx-Holding","Won","2017-07-16","2017-09-15","477","Engaged","Closed","Q3","finance",1993,"7537.24",20293,"United States",NULL,"GTX","550","Summer Sewald","West"
"CLIIR1T0","Zane Levy","MG Special","Finjob","Won","2017-07-14","2017-07-25","57","Engaged","Closed","Q3","employment",1988,"2059.9",3644,"United States",NULL,"MG","55","Summer Sewald","West"
"PDIYRBQJ","Zane Levy","GTX Plus Basic","Lexiqvolax","Lost","2017-07-13","2017-07-15","0","Engaged","Closed","Q3","medical",2004,"1618.89",3889,"United States",NULL,"GTX","1096","Summer Sewald","West"
"7O2ISWVB","Zane Levy","GTX Plus Pro","Plexzap","Lost","2017-07-10","2017-07-15","0","Engaged","Closed","Q3","retail",2001,"2437.85",4874,"United States",NULL,"GTX","5482","Summer Sewald","West"
"QHVGK8DM","Zane Levy","MG Special","Condax","Won","2017-09-07","2017-11-30","61","Engaged","Closed","Q4","medical",2017,"4.54",9,"United States",NULL,"MG","55","Summer Sewald","West"
"BFH34LVO","Zane Levy","GTX Basic","Faxquote","Won","2017-09-07","2017-11-26","458","Engaged","Closed","Q4","telecommunications",1995,"1825.82",5595,"United States","Sonron","GTX","550","Summer Sewald","West"
"S8FODURJ","Zane Levy","GTX Basic","Nam-Zim","Engaging","2017-09-07",NULL,NULL,"Engaged","Open",NULL,"services",1987,"405.59",1179,"Brazil","Warephase","GTX","550","Summer Sewald","West"
"045D5MZO","Zane Levy","GTX Plus Pro","Kan-Code","Won","2017-07-08","2017-07-17","5576","Engaged","Closed","Q3","software",1982,"11698.03",34288,"United States",NULL,"GTX","5482","Summer Sewald","West"
"PMVKMS6A","Zane Levy","GTX Basic","J-Texon","Won","2017-07-06","2017-09-27","507","Engaged","Closed","Q3","retail",1989,"1388.67",3583,"United States",NULL,"GTX","550","Summer Sewald","West"
"9FH2VYQQ","Zane Levy","GTX Plus Basic","Goodsilron","Lost","2017-07-06","2017-07-13","0","Engaged","Closed","Q3","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","1096","Summer Sewald","West"
"BXOIQHTS","Zane Levy","GTX Basic","Y-Corporation","Won","2017-07-05","2017-09-20","658","Engaged","Closed","Q3","employment",1983,"2871.35",9561,"United States",NULL,"GTX","550","Summer Sewald","West"
"58TUIJ6D","Zane Levy","GTX Pro","Cheers","Lost","2017-07-05","2017-07-17","0","Engaged","Closed","Q3","entertainment",1993,"4269.9",6472,"United States","Massive Dynamic","GTX","4821","Summer Sewald","West"
"PSKWV2JJ","Zane Levy","GTX Plus Basic","Blackzim","Won","2017-08-31","2017-11-19","1011","Engaged","Closed","Q4","retail",2009,"497.11",1588,"United States",NULL,"GTX","1096","Summer Sewald","West"
"IZJR1WDM","Zane Levy","MG Special","Plexzap","Won","2017-07-04","2017-09-21","52","Engaged","Closed","Q3","retail",2001,"2437.85",4874,"United States",NULL,"MG","55","Summer Sewald","West"
"8Z1SIQSI","Zane Levy","GTX Pro","Rantouch","Lost","2017-07-04","2017-07-09","0","Engaged","Closed","Q3","telecommunications",1994,"1188.42",3015,"United States",NULL,"GTX","4821","Summer Sewald","West"
"ZY3AVAK0","Zane Levy","MG Special","Y-Corporation","Lost","2017-07-03","2017-08-22","0","Engaged","Closed","Q3","employment",1983,"2871.35",9561,"United States",NULL,"MG","55","Summer Sewald","West"
"AJQC76NI","Zane Levy","GTX Pro","Doncon","Won","2017-07-02","2017-08-26","4655","Engaged","Closed","Q3","technology",2010,"587.72",1501,"United States",NULL,"GTX","4821","Summer Sewald","West"
"R6KPUAH7","Zane Levy","MG Advanced","Sunnamplex","Lost","2017-07-02","2017-07-06","0","Engaged","Closed","Q3","marketing",2008,"894.37",1593,"Poland",NULL,"MG","3393","Summer Sewald","West"
"LUIEQRMQ","Zane Levy","GTX Basic","Goodsilron","Won","2017-06-29","2017-07-10","595","Engaged","Closed","Q3","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","550","Summer Sewald","West"
"041Q1IZL","Zane Levy","GTX Pro","Green-Plus","Engaging","2017-08-15",NULL,NULL,"Engaged","Open",NULL,"services",2003,"692.19",1922,"United States",NULL,"GTX","4821","Summer Sewald","West"
"JTXYATXL","Zane Levy","GTX Basic","Konex","Won","2017-08-13","2017-11-15","510","Engaged","Closed","Q4","technology",1980,"7708.38",13756,"United States",NULL,"GTX","550","Summer Sewald","West"
"92VGMPKP","Zane Levy","GTX Pro","Goodsilron","Lost","2017-08-13","2017-11-07","0","Engaged","Closed","Q4","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","4821","Summer Sewald","West"
"HM4TKVET","Zane Levy","GTX Basic","Nam-Zim","Won","2017-06-26","2017-07-04","617","Engaged","Closed","Q3","services",1987,"405.59",1179,"Brazil","Warephase","GTX","550","Summer Sewald","West"
"23NAJF9W","Zane Levy","GTX Pro","Plussunin","Engaging","2017-06-26",NULL,NULL,"Engaged","Open",NULL,"retail",2003,"1419.98",4018,"United States",NULL,"GTX","4821","Summer Sewald","West"
"UQALCAIV","Zane Levy","GTX Plus Basic","Rantouch","Won","2017-06-25","2017-07-03","1137","Engaged","Closed","Q3","telecommunications",1994,"1188.42",3015,"United States",NULL,"GTX","1096","Summer Sewald","West"
"E88W1Z0H","Zane Levy","GTX Basic","Kan-Code","Lost","2017-06-25","2017-07-02","0","Engaged","Closed","Q3","software",1982,"11698.03",34288,"United States",NULL,"GTX","550","Summer Sewald","West"
"6UUTR15S","Zane Levy","GTX Plus Pro","Newex","Won","2017-06-24","2017-09-23","4059","Engaged","Closed","Q3","services",1991,"1012.72",3492,"Germany",NULL,"GTX","5482","Summer Sewald","West"
"VFZ5GB3W","Zane Levy","GTX Basic","Golddex","Lost","2017-06-23","2017-07-04","0","Engaged","Closed","Q3","finance",2008,"52.5",165,"United States",NULL,"GTX","550","Summer Sewald","West"
"O9WYT5ST","Zane Levy","GTX Pro","Kan-Code","Engaging","2017-06-23",NULL,NULL,"Engaged","Open",NULL,"software",1982,"11698.03",34288,"United States",NULL,"GTX","4821","Summer Sewald","West"
"RJD0D0GD","Zane Levy","GTX Pro","Zoomit","Won","2017-06-22","2017-09-06","4356","Engaged","Closed","Q3","entertainment",1992,"324.19",978,"United States",NULL,"GTX","4821","Summer Sewald","West"
"1FXXXLJY","Zane Levy","GTX Basic","Labdrill","Lost","2017-06-20","2017-09-25","0","Engaged","Closed","Q3","medical",1985,"2741.37",9226,"United States",NULL,"GTX","550","Summer Sewald","West"
"RQXFD7FW","Zane Levy","GTX Pro","Sonron","Won","2017-06-19","2017-09-08","4428","Engaged","Closed","Q3","telecommunications",1999,"1699.85",5108,"United States",NULL,"GTX","4821","Summer Sewald","West"
"IVCON5CU","Zane Levy","GTX Plus Basic","Konex","Won","2017-06-19","2017-09-20","1213","Engaged","Closed","Q3","technology",1980,"7708.38",13756,"United States",NULL,"GTX","1096","Summer Sewald","West"
"3NM7A8SX","Zane Levy","MG Advanced","Newex","Won","2017-06-16","2017-06-27","4234","Engaged","Closed","Q2","services",1991,"1012.72",3492,"Germany",NULL,"MG","3393","Summer Sewald","West"
"SY72RAK2","Zane Levy","MG Advanced","Cheers","Won","2017-06-12","2017-09-04","3314","Engaged","Closed","Q3","entertainment",1993,"4269.9",6472,"United States","Massive Dynamic","MG","3393","Summer Sewald","West"
"0XWCTQL2","Zane Levy","MG Special","Doncon","Won","2017-06-12","2017-08-18","51","Engaged","Closed","Q3","technology",2010,"587.72",1501,"United States",NULL,"MG","55","Summer Sewald","West"
"L2NXQFPN","Zane Levy","MG Special","Cheers","Lost","2017-06-12","2017-06-20","0","Engaged","Closed","Q2","entertainment",1993,"4269.9",6472,"United States","Massive Dynamic","MG","55","Summer Sewald","West"
"DZAFN4I1","Zane Levy","MG Special","Doncon","Won","2017-07-21","2017-07-23","49","Engaged","Closed","Q3","technology",2010,"587.72",1501,"United States",NULL,"MG","55","Summer Sewald","West"
"7B3DXNZL","Zane Levy","GTX Pro","Doncon","Won","2017-07-21","2017-07-22","5283","Engaged","Closed","Q3","technology",2010,"587.72",1501,"United States",NULL,"GTX","4821","Summer Sewald","West"
"93818DZF","Zane Levy","GTX Basic","Dalttechnology","Lost","2017-07-21","2017-11-18","0","Engaged","Closed","Q4","software",2013,"98.79",96,"United States","Bubba Gump","GTX","550","Summer Sewald","West"
"WL31FAI3","Zane Levy","GTX Pro","Blackzim","Won","2017-12-17","2017-12-26","5196","Engaged","Closed","Q4","retail",2009,"497.11",1588,"United States",NULL,"GTX","4821","Summer Sewald","West"
"0ORRC53X","Zane Levy","GTX Basic","Finjob","Won","2017-06-08","2017-09-08","520","Engaged","Closed","Q3","employment",1988,"2059.9",3644,"United States",NULL,"GTX","550","Summer Sewald","West"
"V93EX6XU","Zane Levy","GTX Pro","Nam-Zim","Won","2017-06-07","2017-08-17","5185","Engaged","Closed","Q3","services",1987,"405.59",1179,"Brazil","Warephase","GTX","4821","Summer Sewald","West"
"N8NQK8K7","Zane Levy","GTX Pro","Dalttechnology","Lost","2017-06-07","2017-08-22","0","Engaged","Closed","Q3","software",2013,"98.79",96,"United States","Bubba Gump","GTX","4821","Summer Sewald","West"
"R9AVNYCO","Zane Levy","GTX Plus Basic","Conecom","Engaging","2017-06-07",NULL,NULL,"Engaged","Open",NULL,"technology",2005,"1520.66",1806,"United States",NULL,"GTX","1096","Summer Sewald","West"
"GUJCRHYU","Zane Levy","GTX Pro","Goodsilron","Won","2017-07-17","2017-07-28","5268","Engaged","Closed","Q3","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","4821","Summer Sewald","West"
"QABD6SAS","Zane Levy","GTX Plus Basic","Singletechno","Won","2017-07-17","2017-09-21","1064","Engaged","Closed","Q3","retail",1996,"2214.94",5374,"United States",NULL,"GTX","1096","Summer Sewald","West"
"41IM8V9E","Zane Levy","GTX Basic","Finjob","Lost","2017-06-05","2017-09-27","0","Engaged","Closed","Q3","employment",1988,"2059.9",3644,"United States",NULL,"GTX","550","Summer Sewald","West"
"W8M8XI8Y","Zane Levy","MG Advanced","Finjob","Won","2017-06-01","2017-08-05","3184","Engaged","Closed","Q3","employment",1988,"2059.9",3644,"United States",NULL,"MG","3393","Summer Sewald","West"
"IJ4Y77D9","Zane Levy","MG Special","Rantouch","Won","2017-05-31","2017-08-12","53","Engaged","Closed","Q3","telecommunications",1994,"1188.42",3015,"United States",NULL,"MG","55","Summer Sewald","West"
"Y2A8EUBM","Zane Levy","GTX Basic","Singletechno","Lost","2017-05-31","2017-08-20","0","Engaged","Closed","Q3","retail",1996,"2214.94",5374,"United States",NULL,"GTX","550","Summer Sewald","West"
"42N0IWF8","Zane Levy","GTX Pro","Condax","Won","2017-05-30","2017-06-05","5644","Engaged","Closed","Q2","medical",2017,"4.54",9,"United States",NULL,"GTX","4821","Summer Sewald","West"
"LNX7ULEG","Zane Levy","GTX Plus Pro","Sonron","Won","2017-05-30","2017-08-22","5572","Engaged","Closed","Q3","telecommunications",1999,"1699.85",5108,"United States",NULL,"GTX","5482","Summer Sewald","West"
"6Z1XK6YR","Zane Levy","GTX Pro","Hatfan","Lost","2017-07-08","2017-11-09","0","Engaged","Closed","Q4","services",1982,"792.46",1299,"United States",NULL,"GTX","4821","Summer Sewald","West"
"HPU7RQG6","Zane Levy","GTX Plus Pro","Rantouch","Lost","2017-07-08","2017-07-15","0","Engaged","Closed","Q3","telecommunications",1994,"1188.42",3015,"United States",NULL,"GTX","5482","Summer Sewald","West"
"YST07PM6","Zane Levy","GTX Plus Pro","Doncon","Lost","2017-07-08","2017-07-17","0","Engaged","Closed","Q3","technology",2010,"587.72",1501,"United States",NULL,"GTX","5482","Summer Sewald","West"
"7GLF1GBJ","Zane Levy","GTX Plus Basic","Green-Plus","Lost","2017-07-08","2017-07-16","0","Engaged","Closed","Q3","services",2003,"692.19",1922,"United States",NULL,"GTX","1096","Summer Sewald","West"
"57NT8T8S","Zane Levy","GTX Basic","Finjob","Lost","2017-07-08","2017-07-16","0","Engaged","Closed","Q3","employment",1988,"2059.9",3644,"United States",NULL,"GTX","550","Summer Sewald","West"
"AAVJHH3M","Zane Levy","GTX Pro","Green-Plus","Won","2017-05-29","2017-06-06","5532","Engaged","Closed","Q2","services",2003,"692.19",1922,"United States",NULL,"GTX","4821","Summer Sewald","West"
"IMB2N710","Zane Levy","GTX Plus Basic","Rantouch","Won","2017-05-28","2017-08-04","1053","Engaged","Closed","Q3","telecommunications",1994,"1188.42",3015,"United States",NULL,"GTX","1096","Summer Sewald","West"
"9UYUV724","Zane Levy","GTX Plus Pro","Faxquote","Lost","2017-05-26","2017-09-06","0","Engaged","Closed","Q3","telecommunications",1995,"1825.82",5595,"United States","Sonron","GTX","5482","Summer Sewald","West"
"M6IGBW79","Zane Levy","GTX Plus Basic","Dalttechnology","Won","2017-05-22","2017-08-08","1088","Engaged","Closed","Q3","software",2013,"98.79",96,"United States","Bubba Gump","GTX","1096","Summer Sewald","West"
"LFPY1Z14","Zane Levy","GTX Pro","Hottechi","Lost","2017-05-22","2017-09-07","0","Engaged","Closed","Q3","technology",1997,"8170.38",16499,"Korea",NULL,"GTX","4821","Summer Sewald","West"
"CFOYAHQ1","Zane Levy","GTX Pro","Plusstrip","Lost","2017-05-20","2017-05-30","0","Engaged","Closed","Q2","entertainment",2002,"349.81",315,"United States",NULL,"GTX","4821","Summer Sewald","West"
"NJCI3Y9S","Zane Levy","GTX Pro","Condax","Won","2017-05-18","2017-06-03","4642","Engaged","Closed","Q2","medical",2017,"4.54",9,"United States",NULL,"GTX","4821","Summer Sewald","West"
"20QTAZ1L","Zane Levy","MG Special","Lexiqvolax","Lost","2017-05-18","2017-05-23","0","Engaged","Closed","Q2","medical",2004,"1618.89",3889,"United States",NULL,"MG","55","Summer Sewald","West"
"KN3H2R4V","Zane Levy","GTX Basic","Y-Corporation","Lost","2017-05-18","2017-06-25","0","Engaged","Closed","Q2","employment",1983,"2871.35",9561,"United States",NULL,"GTX","550","Summer Sewald","West"
"DDP76LIP","Zane Levy","MG Special","Hatfan","Lost","2017-05-17","2017-05-26","0","Engaged","Closed","Q2","services",1982,"792.46",1299,"United States",NULL,"MG","55","Summer Sewald","West"
"WUXGF870","Zane Levy","GTX Plus Pro","Hottechi","Lost","2017-05-14","2017-05-27","0","Engaged","Closed","Q2","technology",1997,"8170.38",16499,"Korea",NULL,"GTX","5482","Summer Sewald","West"
"6ID18IJX","Zane Levy","GTX Plus Basic","Newex","Won","2017-05-11","2017-08-17","776","Engaged","Closed","Q3","services",1991,"1012.72",3492,"Germany",NULL,"GTX","1096","Summer Sewald","West"
"RX39Z0P1","Zane Levy","GTX Basic","Green-Plus","Won","2017-06-21","2017-08-28","506","Engaged","Closed","Q3","services",2003,"692.19",1922,"United States",NULL,"GTX","550","Summer Sewald","West"
"UO62J3M0","Zane Levy","GTX Pro","Rantouch","Won","2017-05-09","2017-05-23","3969","Engaged","Closed","Q2","telecommunications",1994,"1188.42",3015,"United States",NULL,"GTX","4821","Summer Sewald","West"
"O22S564Y","Zane Levy","GTX Plus Pro","Goodsilron","Won","2017-05-09","2017-05-20","5042","Engaged","Closed","Q2","marketing",2000,"2952.73",5107,"United States",NULL,"GTX","5482","Summer Sewald","West"
"246MLWZ7","Zane Levy","GTX Basic","Rangreen","Engaging","2017-05-09",NULL,NULL,"Engaged","Open",NULL,"technology",1987,"2938.67",8775,"Panama",NULL,"GTX","550","Summer Sewald","West"
"BSQRXW4X","Zane Levy","GTX Basic","Plexzap","Won","2017-05-05","2017-05-12","608","Engaged","Closed","Q2","retail",2001,"2437.85",4874,"United States",NULL,"GTX","550","Summer Sewald","West"
"N6CXTO48","Zane Levy","GTX Basic","Lexiqvolax","Lost","2017-05-04","2017-05-09","0","Engaged","Closed","Q2","medical",2004,"1618.89",3889,"United States",NULL,"GTX","550","Summer Sewald","West"
"IEZCZAKT","Zane Levy","GTX Basic","Hottechi","Won","2017-05-03","2017-05-30","493","Engaged","Closed","Q2","technology",1997,"8170.38",16499,"Korea",NULL,"GTX","550","Summer Sewald","West"
"TQ6BTW2Z","Zane Levy","GTX Basic","Faxquote","Won","2017-10-10","2017-10-18","545","Engaged","Closed","Q4","telecommunications",1995,"1825.82",5595,"United States","Sonron","GTX","550","Summer Sewald","West"
"C7NBDKVV","Zane Levy","GTX Basic","Nam-Zim","Won","2017-06-10","2017-08-06","556","Engaged","Closed","Q3","services",1987,"405.59",1179,"Brazil","Warephase","GTX","550","Summer Sewald","West"
"UIX6X6R3","Zane Levy","MG Advanced","Umbrella Corporation","Engaging","2017-05-01",NULL,NULL,"Engaged","Open",NULL,"finance",1998,"2022.14",5113,"United States",NULL,"MG","3393","Summer Sewald","West"
"RD0L0NJG","Zane Levy","GTX Basic","Rantouch","Won","2017-04-25","2017-04-27","464","Engaged","Closed","Q2","telecommunications",1994,"1188.42",3015,"United States",NULL,"GTX","550","Summer Sewald","West"
"QRW4NKCY","Zane Levy","GTX Basic","Labdrill","Lost","2017-04-25","2017-08-07","0","Engaged","Closed","Q3","medical",1985,"2741.37",9226,"United States",NULL,"GTX","550","Summer Sewald","West"
